Hours Studied,Previous Scores,Extracurricular Activities,Sleep Hours,Sample Question Papers Practiced,Performance Index,Name
2,80,Yes,9,1,61.0,Eve_1762
4,88,Yes,7,4,73.0,Alice_1763
6,98,No,8,5,89.0,Bob_1763
6,81,Yes,4,7,71.0,Charlie_1763
5,75,No,7,6,61.0,David_1763
1,61,Yes,8,6,39.0,Eve_1763
3,65,No,5,0,44.0,Alice_1764
5,46,No,6,2,32.0,Bob_1764
6,46,No,4,2,35.0,Charlie_1764
1,47,No,4,6,20.0,David_1764
9,65,No,5,1,62.0,Eve_1764
3,63,Yes,4,9,42.0,Alice_1765
3,63,Yes,8,6,43.0,Bob_1765
2,79,Yes,4,8,56.0,Charlie_1765
8,87,No,4,0,79.0,David_1765
3,51,Yes,4,1,30.0,Eve_1765
6,86,No,8,5,73.0,Alice_1766
2,47,No,9,1,25.0,Bob_1766
7,93,Yes,6,1,84.0,Charlie_1766
4,48,No,7,4,27.0,David_1766
9,42,Yes,9,6,41.0,Eve_1766
9,93,No,4,3,92.0,Alice_1767
7,60,Yes,5,5,53.0,Bob_1767
8,70,No,5,2,63.0,Charlie_1767
3,87,Yes,8,3,67.0,David_1767
5,86,Yes,6,3,74.0,Eve_1767
2,63,No,4,3,37.0,Alice_1768
7,43,No,8,0,33.0,Bob_1768
8,59,No,7,3,58.0,Charlie_1768
9,55,Yes,6,3,55.0,David_1768
7,49,Yes,6,5,40.0,Eve_1768
8,82,No,8,8,79.0,Alice_1769
9,65,Yes,9,9,68.0,Bob_1769
6,68,Yes,5,5,57.0,Charlie_1769
2,44,No,9,5,20.0,David_1769
2,50,Yes,6,6,28.0,Eve_1769
4,68,Yes,5,6,50.0,Alice_1770
9,84,Yes,6,0,80.0,Bob_1770
7,54,No,6,7,44.0,Charlie_1770
2,45,Yes,6,0,19.0,David_1770
8,87,No,7,8,81.0,Eve_1770
7,54,Yes,5,3,46.0,Alice_1771
9,82,Yes,7,8,83.0,Bob_1771
8,59,Yes,5,7,58.0,Charlie_1771
3,73,Yes,7,8,53.0,David_1771
1,99,Yes,7,5,73.0,Eve_1771
2,99,No,7,8,79.0,Alice_1772
2,41,Yes,8,3,15.0,Bob_1772
4,83,Yes,7,2,62.0,Charlie_1772
6,55,Yes,9,2,46.0,David_1772
4,58,Yes,9,7,41.0,Eve_1772
9,73,No,6,1,68.0,Alice_1773
4,88,Yes,4,5,72.0,Bob_1773
6,53,Yes,7,8,43.0,Charlie_1773
6,63,Yes,4,8,51.0,David_1773
1,67,Yes,4,7,38.0,Eve_1773
8,87,No,6,7,80.0,Alice_1774
3,71,No,4,0,48.0,Bob_1774
6,76,Yes,4,6,63.0,Charlie_1774
3,49,Yes,9,0,31.0,David_1774
2,88,Yes,4,8,66.0,Eve_1774
5,84,Yes,5,2,69.0,Alice_1775
1,87,Yes,7,0,62.0,Bob_1775
9,48,No,7,7,49.0,Charlie_1775
7,63,No,4,6,54.0,David_1775
3,75,Yes,6,1,57.0,Eve_1775
4,95,Yes,5,6,77.0,Alice_1776
6,68,Yes,6,4,56.0,Bob_1776
3,99,No,6,6,79.0,Charlie_1776
7,68,Yes,4,9,60.0,David_1776
6,97,Yes,8,6,88.0,Eve_1776
9,87,No,4,1,83.0,Alice_1777
5,62,No,9,1,43.0,Bob_1777
4,66,Yes,8,6,48.0,Charlie_1777
3,70,Yes,5,2,50.0,David_1777
1,82,Yes,8,3,61.0,Eve_1777
3,46,Yes,4,6,24.0,Alice_1778
3,88,No,4,1,71.0,Bob_1778
7,93,No,6,1,81.0,Charlie_1778
7,84,Yes,4,8,76.0,David_1778
1,43,No,9,0,17.0,Eve_1778
3,53,Yes,4,2,30.0,Alice_1779
8,81,No,7,9,78.0,Bob_1779
9,81,Yes,7,3,78.0,Charlie_1779
7,49,Yes,6,4,37.0,David_1779
7,98,No,8,2,86.0,Eve_1779
8,83,No,8,8,77.0,Alice_1780
6,73,No,7,4,63.0,Bob_1780
3,65,No,9,6,46.0,Charlie_1780
1,62,No,5,6,38.0,David_1780
7,48,Yes,9,8,41.0,Eve_1780
1,76,Yes,7,1,51.0,Alice_1781
1,47,No,9,2,24.0,Bob_1781
9,92,Yes,5,3,88.0,Charlie_1781
7,53,Yes,8,7,50.0,David_1781
4,46,Yes,7,0,30.0,Eve_1781
6,46,Yes,4,8,32.0,Alice_1782
1,48,No,5,4,18.0,Bob_1782
7,42,Yes,5,3,29.0,Charlie_1782
6,53,Yes,5,7,41.0,David_1782
4,56,Yes,8,8,37.0,Eve_1782
7,89,Yes,9,2,85.0,Alice_1783
3,83,No,6,3,67.0,Bob_1783
1,61,Yes,4,0,30.0,Charlie_1783
4,85,Yes,7,2,69.0,David_1783
3,65,Yes,9,9,43.0,Eve_1783
1,97,No,5,4,72.0,Alice_1784
2,67,No,8,7,47.0,Bob_1784
5,84,Yes,5,0,69.0,Charlie_1784
8,53,Yes,9,0,48.0,David_1784
1,48,No,7,2,20.0,Eve_1784
4,90,Yes,4,8,73.0,Alice_1785
4,65,No,5,8,49.0,Bob_1785
5,41,Yes,8,0,26.0,Charlie_1785
7,50,Yes,8,3,44.0,David_1785
8,56,No,6,7,49.0,Eve_1785
6,73,Yes,8,1,61.0,Alice_1786
1,58,Yes,6,3,28.0,Bob_1786
7,78,Yes,4,6,74.0,Charlie_1786
3,57,No,7,6,33.0,David_1786
6,52,No,6,4,42.0,Eve_1786
8,44,Yes,5,6,39.0,Alice_1787
7,89,Yes,9,5,82.0,Bob_1787
6,62,Yes,5,1,48.0,Charlie_1787
9,97,Yes,7,8,95.0,David_1787
9,95,No,8,4,92.0,Eve_1787
1,63,No,9,1,36.0,Alice_1788
1,68,No,5,5,37.0,Bob_1788
1,87,Yes,9,9,65.0,Charlie_1788
8,86,Yes,6,4,82.0,David_1788
7,47,No,7,1,37.0,Eve_1788
3,65,Yes,5,9,45.0,Alice_1789
2,54,Yes,8,9,34.0,Bob_1789
4,96,No,9,6,78.0,Charlie_1789
3,40,Yes,8,9,18.0,David_1789
7,67,No,9,1,59.0,Eve_1789
8,88,Yes,5,6,82.0,Alice_1790
6,86,Yes,7,5,75.0,Bob_1790
3,85,Yes,4,3,65.0,Charlie_1790
6,53,Yes,5,3,40.0,David_1790
2,81,Yes,8,5,60.0,Eve_1790
7,73,No,4,8,67.0,Alice_1791
7,98,No,7,9,95.0,Bob_1791
4,70,Yes,8,5,56.0,Charlie_1791
8,45,Yes,7,5,35.0,David_1791
4,88,No,9,0,73.0,Eve_1791
7,44,No,5,4,37.0,Alice_1792
4,70,Yes,7,0,53.0,Bob_1792
5,76,No,8,8,62.0,Charlie_1792
7,54,No,5,9,44.0,David_1792
3,54,No,8,3,36.0,Eve_1792
5,91,Yes,8,1,76.0,Alice_1793
3,82,No,4,8,60.0,Bob_1793
5,44,No,6,5,28.0,Charlie_1793
3,67,No,7,9,48.0,David_1793
7,72,No,7,2,62.0,Eve_1793
1,50,Yes,4,1,19.0,Alice_1794
9,82,No,9,5,80.0,Bob_1794
9,45,No,7,9,46.0,Charlie_1794
5,62,No,4,5,47.0,David_1794
9,79,Yes,7,8,79.0,Eve_1794
6,41,Yes,7,4,27.0,Alice_1795
5,54,Yes,8,8,43.0,Bob_1795
3,62,No,4,4,43.0,Charlie_1795
8,61,No,9,1,56.0,David_1795
4,48,No,7,0,27.0,Eve_1795
3,86,Yes,9,8,70.0,Alice_1796
6,79,No,6,9,70.0,Bob_1796
8,69,No,4,6,61.0,Charlie_1796
9,55,Yes,4,2,53.0,David_1796
6,98,No,4,5,87.0,Eve_1796
5,85,No,8,9,68.0,Alice_1797
2,86,Yes,4,3,61.0,Bob_1797
2,91,Yes,8,8,70.0,Charlie_1797
9,69,Yes,6,1,65.0,David_1797
2,84,Yes,5,3,61.0,Eve_1797
2,48,Yes,8,0,27.0,Alice_1798
3,40,No,7,6,22.0,Bob_1798
3,98,Yes,4,3,81.0,Charlie_1798
4,77,No,5,4,60.0,David_1798
7,47,No,8,0,41.0,Eve_1798
9,98,Yes,9,1,98.0,Alice_1799
2,98,Yes,9,3,79.0,Bob_1799
4,91,No,7,1,77.0,Charlie_1799
9,57,No,5,0,51.0,David_1799
2,66,No,6,9,43.0,Eve_1799
1,57,Yes,8,0,27.0,Alice_1800
8,71,No,9,5,69.0,Bob_1800
9,97,Yes,9,1,98.0,Charlie_1800
7,88,No,8,2,80.0,David_1800
8,71,No,9,4,68.0,Eve_1800
4,92,No,6,2,76.0,Alice_1801
4,87,Yes,9,5,72.0,Bob_1801
2,84,Yes,8,6,64.0,Charlie_1801
8,93,No,4,9,87.0,David_1801
2,75,No,9,5,53.0,Eve_1801
9,75,No,8,1,71.0,Alice_1802
4,60,Yes,4,8,40.0,Bob_1802
1,85,Yes,9,1,58.0,Charlie_1802
4,71,Yes,9,5,55.0,David_1802
3,70,Yes,8,8,50.0,Eve_1802
6,76,Yes,7,8,64.0,Alice_1803
7,55,No,7,1,44.0,Bob_1803
8,85,No,5,8,79.0,Charlie_1803
2,85,No,7,7,65.0,David_1803
6,53,Yes,6,6,37.0,Eve_1803
6,96,No,5,7,85.0,Alice_1804
5,63,Yes,7,9,48.0,Bob_1804
7,64,Yes,4,7,55.0,Charlie_1804
3,85,No,8,0,64.0,David_1804
4,90,No,7,8,74.0,Eve_1804
9,74,Yes,4,5,67.0,Alice_1805
4,56,Yes,5,0,38.0,Bob_1805
3,85,No,8,0,65.0,Charlie_1805
2,81,Yes,7,6,60.0,David_1805
5,84,Yes,5,9,72.0,Eve_1805
4,93,Yes,7,1,73.0,Alice_1806
8,43,No,5,5,34.0,Bob_1806
7,50,Yes,7,4,45.0,Charlie_1806
6,86,Yes,4,4,75.0,David_1806
2,54,Yes,6,9,28.0,Eve_1806
3,69,Yes,4,5,48.0,Alice_1807
9,63,Yes,8,7,64.0,Bob_1807
9,41,Yes,7,4,42.0,Charlie_1807
5,82,Yes,6,7,72.0,David_1807
3,73,No,6,4,52.0,Eve_1807
2,62,No,8,9,40.0,Alice_1808
8,70,No,8,5,61.0,Bob_1808
6,76,Yes,6,7,66.0,Charlie_1808
7,52,No,8,1,43.0,David_1808
1,72,No,8,6,49.0,Eve_1808
1,46,Yes,7,2,16.0,Alice_1809
2,71,No,4,8,46.0,Bob_1809
3,46,Yes,9,9,28.0,Charlie_1809
1,81,Yes,5,6,57.0,David_1809
5,77,Yes,6,2,62.0,Eve_1809
3,91,No,5,7,76.0,Alice_1810
1,83,Yes,6,9,56.0,Bob_1810
8,52,No,6,1,44.0,Charlie_1810
6,63,Yes,4,9,49.0,David_1810
9,67,Yes,6,7,64.0,Eve_1810
3,71,No,6,6,52.0,Alice_1811
9,82,Yes,4,4,79.0,Bob_1811
9,57,No,8,3,52.0,Charlie_1811
1,73,Yes,9,9,52.0,David_1811
3,87,Yes,5,9,71.0,Eve_1811
6,73,Yes,6,0,59.0,Alice_1812
8,90,Yes,4,3,90.0,Bob_1812
4,77,Yes,6,5,58.0,Charlie_1812
5,40,Yes,4,5,25.0,David_1812
9,82,Yes,5,1,78.0,Eve_1812
6,89,Yes,7,8,77.0,Alice_1813
7,81,No,8,0,73.0,Bob_1813
7,70,No,7,3,61.0,Charlie_1813
4,89,No,4,3,71.0,David_1813
4,99,Yes,6,1,82.0,Eve_1813
4,40,No,8,7,25.0,Alice_1814
5,90,No,5,1,76.0,Bob_1814
5,55,Yes,9,1,39.0,Charlie_1814
8,97,No,8,1,91.0,David_1814
9,78,Yes,6,0,73.0,Eve_1814
2,54,No,7,4,34.0,Alice_1815
7,72,No,4,3,64.0,Bob_1815
1,62,No,7,1,36.0,Charlie_1815
1,92,No,8,0,67.0,David_1815
4,80,No,9,0,63.0,Eve_1815
7,73,Yes,6,1,64.0,Alice_1816
2,56,No,4,0,29.0,Bob_1816
2,64,Yes,6,8,41.0,Charlie_1816
1,95,No,6,1,70.0,David_1816
2,81,Yes,9,2,57.0,Eve_1816
7,45,No,8,8,36.0,Alice_1817
9,70,No,7,4,67.0,Bob_1817
6,44,No,6,7,29.0,Charlie_1817
2,79,No,6,6,58.0,David_1817
9,79,No,6,5,77.0,Eve_1817
7,69,Yes,4,1,60.0,Alice_1818
1,44,No,6,3,16.0,Bob_1818
9,51,No,6,8,50.0,Charlie_1818
2,46,Yes,8,6,25.0,David_1818
4,84,No,6,2,68.0,Eve_1818
9,52,No,9,5,52.0,Alice_1819
4,88,No,9,7,72.0,Bob_1819
3,43,No,6,7,21.0,Charlie_1819
1,89,No,9,7,63.0,David_1819
7,81,Yes,8,7,74.0,Eve_1819
6,42,No,4,9,24.0,Alice_1820
4,51,Yes,9,5,33.0,Bob_1820
6,40,No,9,9,29.0,Charlie_1820
6,66,No,7,2,53.0,David_1820
4,82,Yes,8,8,68.0,Eve_1820
6,89,No,9,2,75.0,Alice_1821
8,52,No,4,3,41.0,Bob_1821
3,56,Yes,7,9,34.0,Charlie_1821
4,47,No,6,0,29.0,David_1821
1,71,No,8,1,44.0,Eve_1821
4,59,Yes,9,5,42.0,Alice_1822
9,90,Yes,6,0,90.0,Bob_1822
8,56,No,8,8,52.0,Charlie_1822
4,73,No,7,7,55.0,David_1822
7,74,No,9,1,63.0,Eve_1822
3,74,Yes,4,1,56.0,Alice_1823
9,77,Yes,8,7,76.0,Bob_1823
4,81,No,4,7,62.0,Charlie_1823
2,63,No,6,0,39.0,David_1823
5,93,No,6,4,78.0,Eve_1823
2,57,Yes,7,1,35.0,Alice_1824
6,89,Yes,7,0,74.0,Bob_1824
1,85,Yes,5,2,58.0,Charlie_1824
6,87,No,5,2,72.0,David_1824
4,78,No,7,9,62.0,Eve_1824
3,72,No,9,8,52.0,Alice_1825
2,88,Yes,6,9,65.0,Bob_1825
7,62,No,4,0,50.0,Charlie_1825
9,64,Yes,7,1,61.0,David_1825
3,76,No,9,8,57.0,Eve_1825
6,66,Yes,4,4,51.0,Alice_1826
9,40,No,5,8,37.0,Bob_1826
2,60,No,4,5,40.0,Charlie_1826
7,98,Yes,7,9,91.0,David_1826
5,88,No,6,9,77.0,Eve_1826
5,49,Yes,7,2,31.0,Alice_1827
7,70,No,8,7,61.0,Bob_1827
9,83,No,9,8,85.0,Charlie_1827
4,64,No,9,1,47.0,David_1827
9,59,Yes,9,8,57.0,Eve_1827
9,96,No,8,3,95.0,Alice_1828
4,41,Yes,8,7,23.0,Bob_1828
3,94,No,6,4,74.0,Charlie_1828
2,87,No,9,5,67.0,David_1828
9,54,Yes,7,3,52.0,Eve_1828
2,67,No,8,4,50.0,Alice_1829
6,52,No,7,0,38.0,Bob_1829
5,89,Yes,5,2,76.0,Charlie_1829
5,99,Yes,9,3,88.0,David_1829
4,91,No,8,0,73.0,Eve_1829
6,93,Yes,8,2,81.0,Alice_1830
5,53,Yes,6,3,41.0,Bob_1830
4,89,No,7,8,72.0,Charlie_1830
9,41,Yes,6,2,39.0,David_1830
6,73,Yes,6,2,62.0,Eve_1830
3,74,No,7,3,54.0,Alice_1831
6,76,Yes,5,8,68.0,Bob_1831
1,64,Yes,7,8,40.0,Charlie_1831
5,87,No,5,0,72.0,David_1831
6,93,No,6,7,83.0,Eve_1831
8,54,Yes,5,9,49.0,Alice_1832
9,51,No,9,0,47.0,Bob_1832
3,48,Yes,5,1,27.0,Charlie_1832
2,97,Yes,5,9,76.0,David_1832
4,70,Yes,8,4,55.0,Eve_1832
8,53,Yes,8,5,49.0,Alice_1833
8,68,No,6,1,69.0,Bob_1833
3,92,No,7,9,72.0,Charlie_1833
4,87,Yes,5,4,66.0,David_1833
3,82,No,9,2,62.0,Eve_1833
2,77,Yes,8,6,55.0,Alice_1834
4,81,Yes,7,0,65.0,Bob_1834
6,99,No,9,4,88.0,Charlie_1834
5,47,No,5,2,32.0,David_1834
3,87,Yes,7,1,66.0,Eve_1834
2,42,No,9,2,20.0,Alice_1835
9,41,Yes,4,9,35.0,Bob_1835
1,55,No,9,3,30.0,Charlie_1835
9,58,No,9,1,54.0,David_1835
1,69,Yes,5,1,42.0,Eve_1835
7,80,No,7,2,67.0,Alice_1836
6,55,No,5,1,43.0,Bob_1836
7,70,Yes,5,5,60.0,Charlie_1836
3,93,Yes,4,1,72.0,David_1836
3,97,Yes,9,0,79.0,Eve_1836
1,67,Yes,7,7,41.0,Alice_1837
4,43,Yes,6,9,25.0,Bob_1837
2,49,Yes,8,3,23.0,Charlie_1837
8,90,No,5,1,82.0,David_1837
3,84,Yes,5,3,67.0,Eve_1837
7,57,Yes,5,1,48.0,Alice_1838
7,86,Yes,5,4,74.0,Bob_1838
9,71,No,8,6,70.0,Charlie_1838
6,69,Yes,6,5,60.0,David_1838
1,75,Yes,4,1,46.0,Eve_1838
8,48,No,6,3,41.0,Alice_1839
1,75,No,8,7,50.0,Bob_1839
3,68,Yes,7,6,49.0,Charlie_1839
5,55,No,4,6,40.0,David_1839
8,67,No,4,3,61.0,Eve_1839
9,60,Yes,7,0,56.0,Alice_1840
7,86,Yes,9,6,82.0,Bob_1840
9,95,Yes,5,5,88.0,Charlie_1840
3,41,No,8,7,19.0,David_1840
5,99,Yes,7,4,89.0,Eve_1840
8,98,No,6,7,92.0,Alice_1841
1,85,Yes,6,9,62.0,Bob_1841
8,74,No,9,7,70.0,Charlie_1841
7,93,Yes,7,8,88.0,David_1841
1,67,No,8,0,42.0,Eve_1841
6,94,Yes,9,2,89.0,Alice_1842
1,75,Yes,9,5,51.0,Bob_1842
2,70,Yes,9,3,48.0,Charlie_1842
5,72,No,4,7,59.0,David_1842
2,62,No,4,9,40.0,Eve_1842
1,99,Yes,5,0,71.0,Alice_1843
6,80,No,8,4,71.0,Bob_1843
8,56,Yes,6,3,50.0,Charlie_1843
8,85,No,6,0,78.0,David_1843
8,88,Yes,5,9,84.0,Eve_1843
6,40,No,6,5,29.0,Alice_1844
3,81,No,9,9,63.0,Bob_1844
1,62,No,5,2,34.0,Charlie_1844
2,87,No,5,4,68.0,David_1844
5,66,No,7,5,52.0,Eve_1844
5,64,Yes,4,3,51.0,Alice_1845
1,71,No,8,9,46.0,Bob_1845
1,58,No,8,9,32.0,Charlie_1845
9,63,No,4,5,61.0,David_1845
2,96,No,9,6,74.0,Eve_1845
7,42,Yes,8,1,29.0,Alice_1846
4,99,No,6,6,82.0,Bob_1846
7,51,No,6,6,43.0,Charlie_1846
8,74,Yes,8,1,67.0,David_1846
5,54,Yes,7,2,38.0,Eve_1846
1,56,No,8,2,30.0,Alice_1847
4,89,Yes,5,0,69.0,Bob_1847
3,71,No,9,0,52.0,Charlie_1847
5,46,No,5,9,33.0,David_1847
6,58,Yes,4,5,48.0,Eve_1847
2,46,No,9,8,23.0,Alice_1848
7,44,Yes,9,8,41.0,Bob_1848
3,97,Yes,6,0,78.0,Charlie_1848
1,79,No,9,6,53.0,David_1848
3,60,No,7,5,39.0,Eve_1848
9,87,Yes,8,3,84.0,Alice_1849
6,87,No,5,2,70.0,Bob_1849
6,90,Yes,6,8,83.0,Charlie_1849
4,96,Yes,6,9,81.0,David_1849
8,86,Yes,7,4,82.0,Eve_1849
5,46,Yes,7,7,33.0,Alice_1850
7,76,No,7,3,64.0,Bob_1850
9,62,No,7,3,59.0,Charlie_1850
5,50,No,5,5,36.0,David_1850
5,49,No,7,5,36.0,Eve_1850
4,96,No,6,2,81.0,Alice_1851
6,60,No,6,1,47.0,Bob_1851
2,94,Yes,9,8,69.0,Charlie_1851
3,98,No,8,1,80.0,David_1851
1,80,Yes,6,8,55.0,Eve_1851
2,72,Yes,6,7,54.0,Alice_1852
2,59,Yes,5,9,40.0,Bob_1852
8,72,No,9,6,70.0,Charlie_1852
8,79,Yes,6,4,71.0,David_1852
2,74,No,4,2,47.0,Eve_1852
6,73,Yes,6,1,62.0,Alice_1853
5,75,No,8,7,59.0,Bob_1853
3,66,No,8,1,48.0,Charlie_1853
5,58,No,9,7,47.0,David_1853
5,82,No,9,4,72.0,Eve_1853
5,44,No,7,8,32.0,Alice_1854
3,68,Yes,5,3,47.0,Bob_1854
3,95,No,8,7,76.0,Charlie_1854
4,49,No,4,6,29.0,David_1854
7,95,Yes,4,7,87.0,Eve_1854
2,98,No,7,4,71.0,Alice_1855
4,94,No,5,1,75.0,Bob_1855
4,79,No,5,6,63.0,Charlie_1855
1,52,No,9,2,28.0,David_1855
8,68,No,6,9,64.0,Eve_1855
1,44,Yes,4,9,16.0,Alice_1856
8,97,No,4,9,89.0,Bob_1856
7,97,Yes,4,9,90.0,Charlie_1856
9,98,No,4,1,91.0,David_1856
8,51,Yes,8,2,43.0,Eve_1856
5,98,Yes,5,3,84.0,Alice_1857
8,52,Yes,6,9,47.0,Bob_1857
3,61,No,8,6,47.0,Charlie_1857
7,79,No,5,9,71.0,David_1857
4,54,Yes,7,0,37.0,Eve_1857
5,52,No,4,5,35.0,Alice_1858
9,40,No,6,5,38.0,Bob_1858
7,93,Yes,5,7,85.0,Charlie_1858
4,77,No,7,1,58.0,David_1858
6,82,Yes,4,1,69.0,Eve_1858
7,84,No,7,0,74.0,Alice_1859
9,92,Yes,7,2,89.0,Bob_1859
4,91,No,8,6,80.0,Charlie_1859
3,40,No,7,7,21.0,David_1859
8,50,Yes,8,6,45.0,Eve_1859
1,97,Yes,9,8,74.0,Alice_1860
9,82,No,8,7,77.0,Bob_1860
1,79,Yes,7,7,51.0,Charlie_1860
2,61,Yes,5,1,38.0,David_1860
8,74,Yes,7,0,69.0,Eve_1860
9,99,Yes,7,5,98.0,Alice_1861
7,90,Yes,5,6,85.0,Bob_1861
3,83,No,4,5,62.0,Charlie_1861
7,45,Yes,6,6,38.0,David_1861
6,67,Yes,9,7,57.0,Eve_1861
2,70,Yes,4,1,41.0,Alice_1862
3,94,Yes,7,0,76.0,Bob_1862
5,47,No,4,9,30.0,Charlie_1862
4,44,Yes,6,7,28.0,David_1862
2,81,No,4,7,56.0,Eve_1862
4,93,No,6,7,77.0,Alice_1863
8,87,Yes,4,9,85.0,Bob_1863
5,83,Yes,8,6,72.0,Charlie_1863
5,56,No,7,1,42.0,David_1863
3,77,No,6,3,56.0,Eve_1863
8,48,No,9,8,43.0,Alice_1864
6,49,Yes,7,7,38.0,Bob_1864
2,59,No,8,3,38.0,Charlie_1864
2,53,Yes,4,7,30.0,David_1864
9,53,No,7,9,52.0,Eve_1864
7,65,No,4,5,55.0,Alice_1865
9,68,Yes,4,8,67.0,Bob_1865
6,88,Yes,7,0,78.0,Charlie_1865
5,66,No,6,5,51.0,David_1865
1,64,Yes,6,3,39.0,Eve_1865
6,55,Yes,7,2,46.0,Alice_1866
6,75,No,6,4,67.0,Bob_1866
3,73,Yes,5,9,52.0,Charlie_1866
3,55,Yes,4,7,36.0,David_1866
3,72,No,7,9,54.0,Eve_1866
3,42,No,9,5,25.0,Alice_1867
7,62,Yes,8,0,53.0,Bob_1867
2,50,Yes,7,5,28.0,Charlie_1867
2,87,Yes,7,6,64.0,David_1867
3,97,No,4,5,77.0,Eve_1867
7,57,No,8,2,46.0,Alice_1868
3,86,Yes,4,8,69.0,Bob_1868
7,80,Yes,9,9,74.0,Charlie_1868
9,83,Yes,6,9,85.0,David_1868
4,68,No,7,3,49.0,Eve_1868
7,98,No,4,4,89.0,Alice_1869
9,89,Yes,9,4,88.0,Bob_1869
8,44,Yes,9,2,40.0,Charlie_1869
8,63,Yes,5,1,58.0,David_1869
9,68,Yes,7,7,63.0,Eve_1869
5,68,No,9,6,57.0,Alice_1870
5,99,Yes,6,4,87.0,Bob_1870
3,65,Yes,4,0,40.0,Charlie_1870
5,79,No,4,9,67.0,David_1870
8,42,Yes,5,0,32.0,Eve_1870
5,41,Yes,6,7,27.0,Alice_1871
4,64,Yes,9,3,47.0,Bob_1871
8,58,Yes,5,3,51.0,Charlie_1871
7,79,Yes,9,8,72.0,David_1871
6,41,Yes,9,1,31.0,Eve_1871
5,58,No,7,4,42.0,Alice_1872
5,40,Yes,8,5,28.0,Bob_1872
2,66,No,9,5,45.0,Charlie_1872
4,93,No,4,9,75.0,David_1872
8,84,No,9,2,81.0,Eve_1872
8,94,No,5,9,88.0,Alice_1873
1,91,Yes,9,5,67.0,Bob_1873
2,88,Yes,4,9,62.0,Charlie_1873
5,74,Yes,4,9,59.0,David_1873
9,80,Yes,5,4,75.0,Eve_1873
7,44,No,4,7,30.0,Alice_1874
5,77,No,6,3,62.0,Bob_1874
1,43,No,6,9,17.0,Charlie_1874
6,56,Yes,8,9,47.0,David_1874
8,92,No,6,2,87.0,Eve_1874
7,60,Yes,5,5,51.0,Alice_1875
2,92,No,9,9,72.0,Bob_1875
5,87,Yes,6,8,76.0,Charlie_1875
4,70,No,8,7,56.0,David_1875
9,87,No,7,9,86.0,Eve_1875
1,61,Yes,7,7,37.0,Alice_1876
6,50,No,5,2,35.0,Bob_1876
3,73,No,8,0,54.0,Charlie_1876
9,88,Yes,6,2,83.0,David_1876
5,54,No,8,2,40.0,Eve_1876
6,89,No,4,5,78.0,Alice_1877
9,49,No,8,2,47.0,Bob_1877
9,77,No,6,1,68.0,Charlie_1877
8,71,Yes,5,8,67.0,David_1877
9,92,Yes,4,5,92.0,Eve_1877
4,87,No,8,4,67.0,Alice_1878
6,70,Yes,7,2,59.0,Bob_1878
5,76,No,6,6,61.0,Charlie_1878
5,83,Yes,5,6,69.0,David_1878
4,67,No,9,3,53.0,Eve_1878
2,70,No,6,9,48.0,Alice_1879
6,45,Yes,8,1,32.0,Bob_1879
9,53,No,5,1,47.0,Charlie_1879
1,97,No,7,7,71.0,David_1879
7,62,No,4,3,48.0,Eve_1879
6,55,No,8,6,43.0,Alice_1880
3,64,Yes,5,2,44.0,Bob_1880
1,78,Yes,4,8,53.0,Charlie_1880
4,41,Yes,5,9,24.0,David_1880
9,77,Yes,9,8,76.0,Eve_1880
2,80,No,8,6,58.0,Alice_1881
3,78,No,5,6,59.0,Bob_1881
2,73,No,7,0,51.0,Charlie_1881
2,90,No,5,9,68.0,David_1881
8,79,Yes,8,7,73.0,Eve_1881
3,82,Yes,5,1,60.0,Alice_1882
7,64,Yes,4,7,56.0,Bob_1882
8,75,No,4,1,66.0,Charlie_1882
3,55,No,9,0,34.0,David_1882
2,96,No,6,7,75.0,Eve_1882
8,57,No,9,3,53.0,Alice_1883
3,52,Yes,6,9,31.0,Bob_1883
7,98,Yes,7,5,88.0,Charlie_1883
1,76,Yes,4,9,48.0,David_1883
6,66,No,6,9,56.0,Eve_1883
9,73,Yes,5,0,67.0,Alice_1884
3,50,No,7,8,29.0,Bob_1884
7,40,Yes,8,6,30.0,Charlie_1884
6,52,Yes,6,4,40.0,David_1884
8,69,No,9,5,64.0,Eve_1884
3,44,No,6,2,23.0,Alice_1885
3,57,No,9,8,39.0,Bob_1885
4,53,Yes,9,1,33.0,Charlie_1885
3,52,Yes,4,9,33.0,David_1885
9,71,Yes,7,0,68.0,Eve_1885
4,46,Yes,9,0,32.0,Alice_1886
6,47,No,4,9,33.0,Bob_1886
8,89,Yes,4,1,83.0,Charlie_1886
8,46,No,9,5,41.0,David_1886
5,91,Yes,7,5,76.0,Eve_1886
5,88,No,5,8,76.0,Alice_1887
6,55,No,6,9,45.0,Bob_1887
7,82,Yes,4,3,72.0,Charlie_1887
7,70,Yes,6,7,60.0,David_1887
4,90,No,7,3,75.0,Eve_1887
6,66,Yes,5,2,55.0,Alice_1888
7,99,No,8,3,91.0,Bob_1888
5,72,Yes,5,0,56.0,Charlie_1888
5,92,Yes,7,8,77.0,David_1888
2,68,Yes,5,4,47.0,Eve_1888
7,47,Yes,8,6,37.0,Alice_1889
6,72,Yes,4,2,61.0,Bob_1889
1,80,No,5,4,58.0,Charlie_1889
4,58,Yes,9,9,42.0,David_1889
3,60,No,9,3,40.0,Eve_1889
3,80,No,7,6,59.0,Alice_1890
7,60,No,5,4,53.0,Bob_1890
