Hours Studied,Previous Scores,Extracurricular Activities,Sleep Hours,Sample Question Papers Practiced,Performance Index,Name
2,97,Yes,8,6,76.0,David
9,55,Yes,6,1,53.0,Eve
4,90,No,4,1,70.0,Alice
2,94,Yes,5,0,64.0,Bob
1,66,Yes,8,0,41.0,Charlie
4,90,Yes,5,0,73.0,David
9,50,No,6,5,47.0,Eve
9,55,Yes,7,4,49.0,Alice
4,62,No,9,9,53.0,Bob
9,99,No,8,7,95.0,Charlie
6,98,Yes,6,4,87.0,David
1,51,Yes,8,0,26.0,Eve
6,98,No,7,7,89.0,Alice
9,79,No,4,5,73.0,Bob
2,42,Yes,4,7,19.0,Charlie
6,41,Yes,9,1,33.0,David
2,99,No,4,9,75.0,Eve
4,77,No,7,7,59.0,Alice
8,87,No,5,5,79.0,Bob
7,91,No,7,0,82.0,Charlie
9,63,Yes,7,0,58.0,David
7,68,No,6,9,61.0,Eve
1,86,Yes,4,4,59.0,Alice
2,85,No,8,6,63.0,Bob
6,73,No,9,3,60.0,Charlie
7,59,Yes,5,9,55.0,David
3,57,Yes,8,4,38.0,Eve
9,53,Yes,6,9,49.0,Alice
7,57,Yes,6,2,48.0,Bob
6,41,No,5,1,24.0,Charlie
6,40,Yes,8,1,27.0,David
1,59,Yes,5,4,34.0,Eve
5,73,Yes,5,3,59.0,Alice
3,80,No,4,1,60.0,Bob
7,80,No,8,4,75.0,Charlie
3,87,Yes,4,9,67.0,David
5,50,No,4,8,36.0,Eve
7,66,No,9,7,60.0,Alice
3,62,Yes,4,8,43.0,Bob
2,77,No,7,8,52.0,Charlie
6,83,Yes,6,7,73.0,David
8,42,Yes,6,8,36.0,Eve
4,51,Yes,7,3,37.0,Alice
9,69,No,5,7,66.0,Bob
8,70,Yes,8,1,64.0,Charlie
7,62,No,8,8,54.0,David
7,40,No,8,8,31.0,Eve
3,80,No,4,2,59.0,Alice
6,59,No,8,5,49.0,Bob
5,93,Yes,8,6,80.0,Charlie
1,45,Yes,8,2,19.0,David
3,50,No,6,4,27.0,Eve
1,74,Yes,7,0,51.0,Alice
4,43,No,9,2,25.0,Bob
3,68,No,5,7,48.0,Charlie
4,98,Yes,7,2,82.0,David
9,49,No,8,7,47.0,Eve
3,90,Yes,5,8,70.0,Alice
6,68,No,5,5,57.0,Bob
6,77,No,7,6,69.0,Charlie
7,40,No,7,5,32.0,David
9,79,No,7,7,78.0,Eve
7,47,Yes,9,6,41.0,Alice
1,96,No,7,9,72.0,Bob
8,77,No,9,0,71.0,Charlie
5,56,Yes,4,2,44.0,David
9,58,No,6,2,57.0,Eve
5,72,No,9,2,57.0,Alice
5,54,No,6,3,41.0,Bob
2,84,No,8,0,62.0,Charlie
3,70,No,4,1,48.0,David
9,60,No,5,4,59.0,Eve
7,42,Yes,7,5,34.0,Alice
1,41,No,8,8,17.0,Bob
3,74,Yes,5,1,54.0,Charlie
2,80,No,6,8,55.0,David
1,98,Yes,5,6,73.0,Eve
9,55,Yes,7,8,50.0,Alice
8,95,Yes,7,3,91.0,Bob
5,84,Yes,9,6,73.0,Charlie
2,90,No,9,0,70.0,David
1,98,No,6,7,74.0,Eve
7,89,No,7,6,86.0,Alice
2,60,Yes,4,6,34.0,Bob
1,51,Yes,8,1,25.0,Charlie
2,67,Yes,6,9,47.0,David
7,51,Yes,6,8,45.0,Eve
7,72,Yes,5,7,62.0,Alice
6,59,Yes,6,0,49.0,Bob
5,79,Yes,8,0,62.0,Charlie
3,88,No,4,4,65.0,David
3,60,Yes,5,1,40.0,Eve
9,99,No,8,0,97.0,Alice
4,91,No,9,9,79.0,Bob
9,93,Yes,6,7,93.0,Charlie
4,78,Yes,7,3,60.0,David
2,80,Yes,9,1,61.0,Eve
4,88,Yes,7,4,73.0,Alice
6,98,No,8,5,89.0,Bob
6,81,Yes,4,7,71.0,Charlie
5,75,No,7,6,61.0,David
1,61,Yes,8,6,39.0,Eve
3,65,No,5,0,44.0,Alice
5,46,No,6,2,32.0,Bob
6,46,No,4,2,35.0,Charlie
1,47,No,4,6,20.0,David
9,65,No,5,1,62.0,Eve
3,63,Yes,4,9,42.0,Alice
3,63,Yes,8,6,43.0,Bob
2,79,Yes,4,8,56.0,Charlie
8,87,No,4,0,79.0,David
3,51,Yes,4,1,30.0,Eve
6,86,No,8,5,73.0,Alice
2,47,No,9,1,25.0,Bob
7,93,Yes,6,1,84.0,Charlie
4,48,No,7,4,27.0,David
9,42,Yes,9,6,41.0,Eve
9,93,No,4,3,92.0,Alice
7,60,Yes,5,5,53.0,Bob
8,70,No,5,2,63.0,Charlie
3,87,Yes,8,3,67.0,David
5,86,Yes,6,3,74.0,Eve
2,63,No,4,3,37.0,Alice
7,43,No,8,0,33.0,Bob
8,59,No,7,3,58.0,Charlie
9,55,Yes,6,3,55.0,David
7,49,Yes,6,5,40.0,Eve
8,82,No,8,8,79.0,Alice
9,65,Yes,9,9,68.0,Bob
6,68,Yes,5,5,57.0,Charlie
2,44,No,9,5,20.0,David
2,50,Yes,6,6,28.0,Eve
4,68,Yes,5,6,50.0,Alice
9,84,Yes,6,0,80.0,Bob
7,54,No,6,7,44.0,Charlie
2,45,Yes,6,0,19.0,David
8,87,No,7,8,81.0,Eve
7,54,Yes,5,3,46.0,Alice
9,82,Yes,7,8,83.0,Bob
8,59,Yes,5,7,58.0,Charlie
3,73,Yes,7,8,53.0,David
1,99,Yes,7,5,73.0,Eve
2,99,No,7,8,79.0,Alice
2,41,Yes,8,3,15.0,Bob
4,83,Yes,7,2,62.0,Charlie
6,55,Yes,9,2,46.0,David
4,58,Yes,9,7,41.0,Eve
9,73,No,6,1,68.0,Alice
4,88,Yes,4,5,72.0,Bob
6,53,Yes,7,8,43.0,Charlie
6,63,Yes,4,8,51.0,David
1,67,Yes,4,7,38.0,Eve
8,87,No,6,7,80.0,Alice
3,71,No,4,0,48.0,Bob
6,76,Yes,4,6,63.0,Charlie
3,49,Yes,9,0,31.0,David
2,88,Yes,4,8,66.0,Eve
5,84,Yes,5,2,69.0,Alice
1,87,Yes,7,0,62.0,Bob
9,48,No,7,7,49.0,Charlie
7,63,No,4,6,54.0,David
3,75,Yes,6,1,57.0,Eve
4,95,Yes,5,6,77.0,Alice
6,68,Yes,6,4,56.0,Bob
3,99,No,6,6,79.0,Charlie
7,68,Yes,4,9,60.0,David
6,97,Yes,8,6,88.0,Eve
9,87,No,4,1,83.0,Alice
5,62,No,9,1,43.0,Bob
4,66,Yes,8,6,48.0,Charlie
3,70,Yes,5,2,50.0,David
1,82,Yes,8,3,61.0,Eve
3,46,Yes,4,6,24.0,Alice
3,88,No,4,1,71.0,Bob
7,93,No,6,1,81.0,Charlie
7,84,Yes,4,8,76.0,David
1,43,No,9,0,17.0,Eve
3,53,Yes,4,2,30.0,Alice
8,81,No,7,9,78.0,Bob
9,81,Yes,7,3,78.0,Charlie
7,49,Yes,6,4,37.0,David
7,98,No,8,2,86.0,Eve
8,83,No,8,8,77.0,Alice
6,73,No,7,4,63.0,Bob
3,65,No,9,6,46.0,Charlie
1,62,No,5,6,38.0,David
7,48,Yes,9,8,41.0,Eve
1,76,Yes,7,1,51.0,Alice
1,47,No,9,2,24.0,Bob
9,92,Yes,5,3,88.0,Charlie
7,53,Yes,8,7,50.0,David
4,46,Yes,7,0,30.0,Eve
6,46,Yes,4,8,32.0,Alice
1,48,No,5,4,18.0,Bob
7,42,Yes,5,3,29.0,Charlie
6,53,Yes,5,7,41.0,David
4,56,Yes,8,8,37.0,Eve
7,89,Yes,9,2,85.0,Alice
3,83,No,6,3,67.0,Bob
1,61,Yes,4,0,30.0,Charlie
4,85,Yes,7,2,69.0,David
3,65,Yes,9,9,43.0,Eve
1,97,No,5,4,72.0,Alice
2,67,No,8,7,47.0,Bob
5,84,Yes,5,0,69.0,Charlie
8,53,Yes,9,0,48.0,David
1,48,No,7,2,20.0,Eve
4,90,Yes,4,8,73.0,Alice
4,65,No,5,8,49.0,Bob
5,41,Yes,8,0,26.0,Charlie
7,50,Yes,8,3,44.0,David
8,56,No,6,7,49.0,Eve
6,73,Yes,8,1,61.0,Alice
1,58,Yes,6,3,28.0,Bob
7,78,Yes,4,6,74.0,Charlie
3,57,No,7,6,33.0,David
6,52,No,6,4,42.0,Eve
8,44,Yes,5,6,39.0,Alice
7,89,Yes,9,5,82.0,Bob
6,62,Yes,5,1,48.0,Charlie
9,97,Yes,7,8,95.0,David
9,95,No,8,4,92.0,Eve
1,63,No,9,1,36.0,Alice
1,68,No,5,5,37.0,Bob
1,87,Yes,9,9,65.0,Charlie
8,86,Yes,6,4,82.0,David
7,47,No,7,1,37.0,Eve
3,65,Yes,5,9,45.0,Alice
2,54,Yes,8,9,34.0,Bob
4,96,No,9,6,78.0,Charlie
3,40,Yes,8,9,18.0,David
7,67,No,9,1,59.0,Eve
8,88,Yes,5,6,82.0,Alice
6,86,Yes,7,5,75.0,Bob
3,85,Yes,4,3,65.0,Charlie
6,53,Yes,5,3,40.0,David
2,81,Yes,8,5,60.0,Eve
7,73,No,4,8,67.0,Alice
7,98,No,7,9,95.0,Bob
4,70,Yes,8,5,56.0,Charlie
8,45,Yes,7,5,35.0,David
4,88,No,9,0,73.0,Eve
7,44,No,5,4,37.0,Alice
4,70,Yes,7,0,53.0,Bob
5,76,No,8,8,62.0,Charlie
7,54,No,5,9,44.0,David
3,54,No,8,3,36.0,Eve
5,91,Yes,8,1,76.0,Alice
3,82,No,4,8,60.0,Bob
5,44,No,6,5,28.0,Charlie
3,67,No,7,9,48.0,David
7,72,No,7,2,62.0,Eve
1,50,Yes,4,1,19.0,Alice
9,82,No,9,5,80.0,Bob
9,45,No,7,9,46.0,Charlie
5,62,No,4,5,47.0,David
9,79,Yes,7,8,79.0,Eve
6,41,Yes,7,4,27.0,Alice
5,54,Yes,8,8,43.0,Bob
3,62,No,4,4,43.0,Charlie
8,61,No,9,1,56.0,David
4,48,No,7,0,27.0,Eve
3,86,Yes,9,8,70.0,Alice
6,79,No,6,9,70.0,Bob
8,69,No,4,6,61.0,Charlie
9,55,Yes,4,2,53.0,David
6,98,No,4,5,87.0,Eve
5,85,No,8,9,68.0,Alice
2,86,Yes,4,3,61.0,Bob
2,91,Yes,8,8,70.0,Charlie
9,69,Yes,6,1,65.0,David
2,84,Yes,5,3,61.0,Eve
2,48,Yes,8,0,27.0,Alice
3,40,No,7,6,22.0,Bob
3,98,Yes,4,3,81.0,Charlie
4,77,No,5,4,60.0,David
7,47,No,8,0,41.0,Eve
9,98,Yes,9,1,98.0,Alice
2,98,Yes,9,3,79.0,Bob
4,91,No,7,1,77.0,Charlie
9,57,No,5,0,51.0,David
2,66,No,6,9,43.0,Eve
1,57,Yes,8,0,27.0,Alice
8,71,No,9,5,69.0,Bob
9,97,Yes,9,1,98.0,Charlie
7,88,No,8,2,80.0,David
8,71,No,9,4,68.0,Eve
4,92,No,6,2,76.0,Alice
4,87,Yes,9,5,72.0,Bob
2,84,Yes,8,6,64.0,Charlie
8,93,No,4,9,87.0,David
2,75,No,9,5,53.0,Eve
9,75,No,8,1,71.0,Alice
4,60,Yes,4,8,40.0,Bob
1,85,Yes,9,1,58.0,Charlie
4,71,Yes,9,5,55.0,David
3,70,Yes,8,8,50.0,Eve
6,76,Yes,7,8,64.0,Alice
7,55,No,7,1,44.0,Bob
8,85,No,5,8,79.0,Charlie
2,85,No,7,7,65.0,David
6,53,Yes,6,6,37.0,Eve
6,96,No,5,7,85.0,Alice
5,63,Yes,7,9,48.0,Bob
7,64,Yes,4,7,55.0,Charlie
3,85,No,8,0,64.0,David
4,90,No,7,8,74.0,Eve
9,74,Yes,4,5,67.0,Alice
4,56,Yes,5,0,38.0,Bob
3,85,No,8,0,65.0,Charlie
2,81,Yes,7,6,60.0,David
5,84,Yes,5,9,72.0,Eve
4,93,Yes,7,1,73.0,Alice
8,43,No,5,5,34.0,Bob
7,50,Yes,7,4,45.0,Charlie
6,86,Yes,4,4,75.0,David
2,54,Yes,6,9,28.0,Eve
3,69,Yes,4,5,48.0,Alice
9,63,Yes,8,7,64.0,Bob
9,41,Yes,7,4,42.0,Charlie
5,82,Yes,6,7,72.0,David
3,73,No,6,4,52.0,Eve
2,62,No,8,9,40.0,Alice
8,70,No,8,5,61.0,Bob
6,76,Yes,6,7,66.0,Charlie
7,52,No,8,1,43.0,David
1,72,No,8,6,49.0,Eve
1,46,Yes,7,2,16.0,Alice
2,71,No,4,8,46.0,Bob
3,46,Yes,9,9,28.0,Charlie
1,81,Yes,5,6,57.0,David
5,77,Yes,6,2,62.0,Eve
3,91,No,5,7,76.0,Alice
1,83,Yes,6,9,56.0,Bob
8,52,No,6,1,44.0,Charlie
6,63,Yes,4,9,49.0,David
9,67,Yes,6,7,64.0,Eve
3,71,No,6,6,52.0,Alice
9,82,Yes,4,4,79.0,Bob
9,57,No,8,3,52.0,Charlie
1,73,Yes,9,9,52.0,David
3,87,Yes,5,9,71.0,Eve
6,73,Yes,6,0,59.0,Alice
8,90,Yes,4,3,90.0,Bob
4,77,Yes,6,5,58.0,Charlie
5,40,Yes,4,5,25.0,David
9,82,Yes,5,1,78.0,Eve
6,89,Yes,7,8,77.0,Alice
7,81,No,8,0,73.0,Bob
7,70,No,7,3,61.0,Charlie
4,89,No,4,3,71.0,David
4,99,Yes,6,1,82.0,Eve
4,40,No,8,7,25.0,Alice
5,90,No,5,1,76.0,Bob
5,55,Yes,9,1,39.0,Charlie
8,97,No,8,1,91.0,David
9,78,Yes,6,0,73.0,Eve
2,54,No,7,4,34.0,Alice
7,72,No,4,3,64.0,Bob
1,62,No,7,1,36.0,Charlie
1,92,No,8,0,67.0,David
4,80,No,9,0,63.0,Eve
7,73,Yes,6,1,64.0,Alice
2,56,No,4,0,29.0,Bob
2,64,Yes,6,8,41.0,Charlie
1,95,No,6,1,70.0,David
2,81,Yes,9,2,57.0,Eve
7,45,No,8,8,36.0,Alice
9,70,No,7,4,67.0,Bob
6,44,No,6,7,29.0,Charlie
2,79,No,6,6,58.0,David
9,79,No,6,5,77.0,Eve
7,69,Yes,4,1,60.0,Alice
1,44,No,6,3,16.0,Bob
9,51,No,6,8,50.0,Charlie
2,46,Yes,8,6,25.0,David
4,84,No,6,2,68.0,Eve
9,52,No,9,5,52.0,Alice
4,88,No,9,7,72.0,Bob
3,43,No,6,7,21.0,Charlie
1,89,No,9,7,63.0,David
7,81,Yes,8,7,74.0,Eve
6,42,No,4,9,24.0,Alice
4,51,Yes,9,5,33.0,Bob
6,40,No,9,9,29.0,Charlie
6,66,No,7,2,53.0,David
4,82,Yes,8,8,68.0,Eve
6,89,No,9,2,75.0,Alice
8,52,No,4,3,41.0,Bob
3,56,Yes,7,9,34.0,Charlie
4,47,No,6,0,29.0,David
1,71,No,8,1,44.0,Eve
4,59,Yes,9,5,42.0,Alice
9,90,Yes,6,0,90.0,Bob
8,56,No,8,8,52.0,Charlie
4,73,No,7,7,55.0,David
7,74,No,9,1,63.0,Eve
3,74,Yes,4,1,56.0,Alice
9,77,Yes,8,7,76.0,Bob
4,81,No,4,7,62.0,Charlie
2,63,No,6,0,39.0,David
5,93,No,6,4,78.0,Eve
2,57,Yes,7,1,35.0,Alice
6,89,Yes,7,0,74.0,Bob
1,85,Yes,5,2,58.0,Charlie
6,87,No,5,2,72.0,David
4,78,No,7,9,62.0,Eve
3,72,No,9,8,52.0,Alice
2,88,Yes,6,9,65.0,Bob
7,62,No,4,0,50.0,Charlie
9,64,Yes,7,1,61.0,David
3,76,No,9,8,57.0,Eve
6,66,Yes,4,4,51.0,Alice
9,40,No,5,8,37.0,Bob
2,60,No,4,5,40.0,Charlie
7,98,Yes,7,9,91.0,David
5,88,No,6,9,77.0,Eve
5,49,Yes,7,2,31.0,Alice
7,70,No,8,7,61.0,Bob
9,83,No,9,8,85.0,Charlie
4,64,No,9,1,47.0,David
9,59,Yes,9,8,57.0,Eve
9,96,No,8,3,95.0,Alice
4,41,Yes,8,7,23.0,Bob
3,94,No,6,4,74.0,Charlie
2,87,No,9,5,67.0,David
9,54,Yes,7,3,52.0,Eve
2,67,No,8,4,50.0,Alice
6,52,No,7,0,38.0,Bob
5,89,Yes,5,2,76.0,Charlie
5,99,Yes,9,3,88.0,David
4,91,No,8,0,73.0,Eve
6,93,Yes,8,2,81.0,Alice
5,53,Yes,6,3,41.0,Bob
4,89,No,7,8,72.0,Charlie
9,41,Yes,6,2,39.0,David
6,73,Yes,6,2,62.0,Eve
3,74,No,7,3,54.0,Alice
6,76,Yes,5,8,68.0,Bob
1,64,Yes,7,8,40.0,Charlie
5,87,No,5,0,72.0,David
6,93,No,6,7,83.0,Eve
8,54,Yes,5,9,49.0,Alice
9,51,No,9,0,47.0,Bob
3,48,Yes,5,1,27.0,Charlie
2,97,Yes,5,9,76.0,David
4,70,Yes,8,4,55.0,Eve
8,53,Yes,8,5,49.0,Alice
8,68,No,6,1,69.0,Bob
3,92,No,7,9,72.0,Charlie
4,87,Yes,5,4,66.0,David
3,82,No,9,2,62.0,Eve
2,77,Yes,8,6,55.0,Alice
4,81,Yes,7,0,65.0,Bob
6,99,No,9,4,88.0,Charlie
5,47,No,5,2,32.0,David
3,87,Yes,7,1,66.0,Eve
2,42,No,9,2,20.0,Alice
9,41,Yes,4,9,35.0,Bob
1,55,No,9,3,30.0,Charlie
9,58,No,9,1,54.0,David
1,69,Yes,5,1,42.0,Eve
7,80,No,7,2,67.0,Alice
6,55,No,5,1,43.0,Bob
7,70,Yes,5,5,60.0,Charlie
3,93,Yes,4,1,72.0,David
3,97,Yes,9,0,79.0,Eve
1,67,Yes,7,7,41.0,Alice
4,43,Yes,6,9,25.0,Bob
2,49,Yes,8,3,23.0,Charlie
8,90,No,5,1,82.0,David
3,84,Yes,5,3,67.0,Eve
7,57,Yes,5,1,48.0,Alice
7,86,Yes,5,4,74.0,Bob
9,71,No,8,6,70.0,Charlie
6,69,Yes,6,5,60.0,David
1,75,Yes,4,1,46.0,Eve
8,48,No,6,3,41.0,Alice
1,75,No,8,7,50.0,Bob
3,68,Yes,7,6,49.0,Charlie
5,55,No,4,6,40.0,David
8,67,No,4,3,61.0,Eve
9,60,Yes,7,0,56.0,Alice
7,86,Yes,9,6,82.0,Bob
9,95,Yes,5,5,88.0,Charlie
3,41,No,8,7,19.0,David
5,99,Yes,7,4,89.0,Eve
8,98,No,6,7,92.0,Alice
1,85,Yes,6,9,62.0,Bob
8,74,No,9,7,70.0,Charlie
7,93,Yes,7,8,88.0,David
1,67,No,8,0,42.0,Eve
6,94,Yes,9,2,89.0,Alice
1,75,Yes,9,5,51.0,Bob
2,70,Yes,9,3,48.0,Charlie
5,72,No,4,7,59.0,David
2,62,No,4,9,40.0,Eve
1,99,Yes,5,0,71.0,Alice
6,80,No,8,4,71.0,Bob
8,56,Yes,6,3,50.0,Charlie
8,85,No,6,0,78.0,David
8,88,Yes,5,9,84.0,Eve
6,40,No,6,5,29.0,Alice
3,81,No,9,9,63.0,Bob
1,62,No,5,2,34.0,Charlie
2,87,No,5,4,68.0,David
5,66,No,7,5,52.0,Eve
5,64,Yes,4,3,51.0,Alice
1,71,No,8,9,46.0,Bob
1,58,No,8,9,32.0,Charlie
9,63,No,4,5,61.0,David
2,96,No,9,6,74.0,Eve
7,42,Yes,8,1,29.0,Alice
4,99,No,6,6,82.0,Bob
7,51,No,6,6,43.0,Charlie
8,74,Yes,8,1,67.0,David
5,54,Yes,7,2,38.0,Eve
1,56,No,8,2,30.0,Alice
4,89,Yes,5,0,69.0,Bob
3,71,No,9,0,52.0,Charlie
5,46,No,5,9,33.0,David
6,58,Yes,4,5,48.0,Eve
2,46,No,9,8,23.0,Alice
7,44,Yes,9,8,41.0,Bob
3,97,Yes,6,0,78.0,Charlie
1,79,No,9,6,53.0,David
3,60,No,7,5,39.0,Eve
9,87,Yes,8,3,84.0,Alice
6,87,No,5,2,70.0,Bob
6,90,Yes,6,8,83.0,Charlie
4,96,Yes,6,9,81.0,David
8,86,Yes,7,4,82.0,Eve
5,46,Yes,7,7,33.0,Alice
7,76,No,7,3,64.0,Bob
9,62,No,7,3,59.0,Charlie
5,50,No,5,5,36.0,David
5,49,No,7,5,36.0,Eve
4,96,No,6,2,81.0,Alice
6,60,No,6,1,47.0,Bob
2,94,Yes,9,8,69.0,Charlie
3,98,No,8,1,80.0,David
1,80,Yes,6,8,55.0,Eve
2,72,Yes,6,7,54.0,Alice
2,59,Yes,5,9,40.0,Bob
8,72,No,9,6,70.0,Charlie
8,79,Yes,6,4,71.0,David
2,74,No,4,2,47.0,Eve
6,73,Yes,6,1,62.0,Alice
5,75,No,8,7,59.0,Bob
3,66,No,8,1,48.0,Charlie
5,58,No,9,7,47.0,David
5,82,No,9,4,72.0,Eve
5,44,No,7,8,32.0,Alice
3,68,Yes,5,3,47.0,Bob
3,95,No,8,7,76.0,Charlie
4,49,No,4,6,29.0,David
7,95,Yes,4,7,87.0,Eve
2,98,No,7,4,71.0,Alice
4,94,No,5,1,75.0,Bob
4,79,No,5,6,63.0,Charlie
1,52,No,9,2,28.0,David
8,68,No,6,9,64.0,Eve
1,44,Yes,4,9,16.0,Alice
8,97,No,4,9,89.0,Bob
7,97,Yes,4,9,90.0,Charlie
9,98,No,4,1,91.0,David
8,51,Yes,8,2,43.0,Eve
5,98,Yes,5,3,84.0,Alice
8,52,Yes,6,9,47.0,Bob
3,61,No,8,6,47.0,Charlie
7,79,No,5,9,71.0,David
4,54,Yes,7,0,37.0,Eve
5,52,No,4,5,35.0,Alice
9,40,No,6,5,38.0,Bob
7,93,Yes,5,7,85.0,Charlie
4,77,No,7,1,58.0,David
6,82,Yes,4,1,69.0,Eve
7,84,No,7,0,74.0,Alice
9,92,Yes,7,2,89.0,Bob
4,91,No,8,6,80.0,Charlie
3,40,No,7,7,21.0,David
8,50,Yes,8,6,45.0,Eve
1,97,Yes,9,8,74.0,Alice
9,82,No,8,7,77.0,Bob
1,79,Yes,7,7,51.0,Charlie
2,61,Yes,5,1,38.0,David
8,74,Yes,7,0,69.0,Eve
9,99,Yes,7,5,98.0,Alice
7,90,Yes,5,6,85.0,Bob
3,83,No,4,5,62.0,Charlie
7,45,Yes,6,6,38.0,David
6,67,Yes,9,7,57.0,Eve
2,70,Yes,4,1,41.0,Alice
3,94,Yes,7,0,76.0,Bob
5,47,No,4,9,30.0,Charlie
4,44,Yes,6,7,28.0,David
2,81,No,4,7,56.0,Eve
4,93,No,6,7,77.0,Alice
8,87,Yes,4,9,85.0,Bob
5,83,Yes,8,6,72.0,Charlie
5,56,No,7,1,42.0,David
3,77,No,6,3,56.0,Eve
8,48,No,9,8,43.0,Alice
6,49,Yes,7,7,38.0,Bob
2,59,No,8,3,38.0,Charlie
2,53,Yes,4,7,30.0,David
9,53,No,7,9,52.0,Eve
7,65,No,4,5,55.0,Alice
9,68,Yes,4,8,67.0,Bob
6,88,Yes,7,0,78.0,Charlie
5,66,No,6,5,51.0,David
1,64,Yes,6,3,39.0,Eve
6,55,Yes,7,2,46.0,Alice
6,75,No,6,4,67.0,Bob
3,73,Yes,5,9,52.0,Charlie
3,55,Yes,4,7,36.0,David
3,72,No,7,9,54.0,Eve
3,42,No,9,5,25.0,Alice
7,62,Yes,8,0,53.0,Bob
2,50,Yes,7,5,28.0,Charlie
2,87,Yes,7,6,64.0,David
3,97,No,4,5,77.0,Eve
7,57,No,8,2,46.0,Alice
3,86,Yes,4,8,69.0,Bob
7,80,Yes,9,9,74.0,Charlie
9,83,Yes,6,9,85.0,David
4,68,No,7,3,49.0,Eve
7,98,No,4,4,89.0,Alice
9,89,Yes,9,4,88.0,Bob
8,44,Yes,9,2,40.0,Charlie
8,63,Yes,5,1,58.0,David
9,68,Yes,7,7,63.0,Eve
5,68,No,9,6,57.0,Alice
5,99,Yes,6,4,87.0,Bob
3,65,Yes,4,0,40.0,Charlie
5,79,No,4,9,67.0,David
8,42,Yes,5,0,32.0,Eve
5,41,Yes,6,7,27.0,Alice
4,64,Yes,9,3,47.0,Bob
8,58,Yes,5,3,51.0,Charlie
7,79,Yes,9,8,72.0,David
6,41,Yes,9,1,31.0,Eve
5,58,No,7,4,42.0,Alice
5,40,Yes,8,5,28.0,Bob
2,66,No,9,5,45.0,Charlie
4,93,No,4,9,75.0,David
8,84,No,9,2,81.0,Eve
8,94,No,5,9,88.0,Alice
1,91,Yes,9,5,67.0,Bob
2,88,Yes,4,9,62.0,Charlie
5,74,Yes,4,9,59.0,David
9,80,Yes,5,4,75.0,Eve
7,44,No,4,7,30.0,Alice
5,77,No,6,3,62.0,Bob
1,43,No,6,9,17.0,Charlie
6,56,Yes,8,9,47.0,David
8,92,No,6,2,87.0,Eve
7,60,Yes,5,5,51.0,Alice
2,92,No,9,9,72.0,Bob
5,87,Yes,6,8,76.0,Charlie
4,70,No,8,7,56.0,David
9,87,No,7,9,86.0,Eve
1,61,Yes,7,7,37.0,Alice
6,50,No,5,2,35.0,Bob
3,73,No,8,0,54.0,Charlie
9,88,Yes,6,2,83.0,David
5,54,No,8,2,40.0,Eve
6,89,No,4,5,78.0,Alice
9,49,No,8,2,47.0,Bob
9,77,No,6,1,68.0,Charlie
8,71,Yes,5,8,67.0,David
9,92,Yes,4,5,92.0,Eve
4,87,No,8,4,67.0,Alice
6,70,Yes,7,2,59.0,Bob
5,76,No,6,6,61.0,Charlie
5,83,Yes,5,6,69.0,David
4,67,No,9,3,53.0,Eve
2,70,No,6,9,48.0,Alice
6,45,Yes,8,1,32.0,Bob
9,53,No,5,1,47.0,Charlie
1,97,No,7,7,71.0,David
7,62,No,4,3,48.0,Eve
6,55,No,8,6,43.0,Alice
3,64,Yes,5,2,44.0,Bob
1,78,Yes,4,8,53.0,Charlie
4,41,Yes,5,9,24.0,David
9,77,Yes,9,8,76.0,Eve
2,80,No,8,6,58.0,Alice
3,78,No,5,6,59.0,Bob
2,73,No,7,0,51.0,Charlie
2,90,No,5,9,68.0,David
8,79,Yes,8,7,73.0,Eve
3,82,Yes,5,1,60.0,Alice
7,64,Yes,4,7,56.0,Bob
8,75,No,4,1,66.0,Charlie
3,55,No,9,0,34.0,David
2,96,No,6,7,75.0,Eve
8,57,No,9,3,53.0,Alice
3,52,Yes,6,9,31.0,Bob
7,98,Yes,7,5,88.0,Charlie
1,76,Yes,4,9,48.0,David
6,66,No,6,9,56.0,Eve
9,73,Yes,5,0,67.0,Alice
3,50,No,7,8,29.0,Bob
7,40,Yes,8,6,30.0,Charlie
6,52,Yes,6,4,40.0,David
8,69,No,9,5,64.0,Eve
3,44,No,6,2,23.0,Alice
3,57,No,9,8,39.0,Bob
4,53,Yes,9,1,33.0,Charlie
3,52,Yes,4,9,33.0,David
9,71,Yes,7,0,68.0,Eve
4,46,Yes,9,0,32.0,Alice
6,47,No,4,9,33.0,Bob
8,89,Yes,4,1,83.0,Charlie
8,46,No,9,5,41.0,David
5,91,Yes,7,5,76.0,Eve
5,88,No,5,8,76.0,Alice
6,55,No,6,9,45.0,Bob
7,82,Yes,4,3,72.0,Charlie
7,70,Yes,6,7,60.0,David
4,90,No,7,3,75.0,Eve
6,66,Yes,5,2,55.0,Alice
7,99,No,8,3,91.0,Bob
5,72,Yes,5,0,56.0,Charlie
5,92,Yes,7,8,77.0,David
2,68,Yes,5,4,47.0,Eve
7,47,Yes,8,6,37.0,Alice
6,72,Yes,4,2,61.0,Bob
1,80,No,5,4,58.0,Charlie
4,58,Yes,9,9,42.0,David
3,60,No,9,3,40.0,Eve
3,80,No,7,6,59.0,Alice
7,60,No,5,4,53.0,Bob
4,64,Yes,8,1,47.0,Charlie
8,81,No,7,2,72.0,David
9,95,No,5,7,90.0,Eve
3,62,No,7,2,43.0,Alice
5,50,No,9,6,35.0,Bob
4,72,No,8,4,52.0,Charlie
6,59,No,4,6,47.0,David
